Horizon,Model,Mean Return (%),Total Return (%),Std Return (%),Median Return (%),Mean Sharpe,Mean Accuracy (%),Mean F1 Score,Positive Windows,Negative Windows,Total Windows
60day,ensemble_traditional,-3.753830954010442,-41.715568143039214,15.728955514487254,0.7401286711614552,0.24124513134558612,47.199999999999996,0.38647046572840454,5,5,10
60day,xgboost,-3.974220181310488,-41.99043317446911,15.263187802301287,0.28255631533850023,0.18289183943958856,45.73333333333333,0.3758259773041061,5,5,10
60day,transformer,-5.455932355074791,-50.66760726135211,15.464047745988813,-0.8696933787410932,0.13525679801289023,43.8,0.42804911522404476,5,5,10
60day,lstm,-5.3414374802267774,-56.57931813501812,20.254436059488174,1.1993742518410455,-0.012521521166274913,48.2,0.39647939525155257,6,4,10
7day,transformer_60day,0.45963692717302385,4.645105110588998,0.9641871541752902,0.0,0.08746766884193863,44.642857142857146,0.08646426312460467,3,0,10
7day,buy_and_hold,7.977952135357025,-0.6808393894105702,41.42486248813871,-0.8942771601006039,0.5892416569775678,50.0,0.5,5,5,10
7day,lstm_60day,0.8294463990131029,-1.7259032298237553,13.172943140517951,0.0,0.034364970194589825,43.69047619047618,0.303480333144977,3,2,10
7day,lstm,0.43912869358928686,-30.26724834945963,26.1213107435582,7.737503914055477,0.702241099622044,47.93333333333334,0.47770211082657943,6,4,10
7day,xgboost,-5.1494309170762795,-55.89783613034158,22.69052638108536,-2.5095329078507755,0.24443110504020088,48.53333333333333,0.4954781761862237,5,5,10
7day,transformer,-4.206798494385007,-55.8978921232181,25.92716198529675,3.0846162848806813,0.207260648118717,43.4,0.4672540410269736,6,4,10
7day,lightgbm,-6.081340130018183,-60.50782095458034,23.120307796445143,-8.718329823960236,0.11715998391719991,47.46666666666666,0.47367738056527314,4,6,10
7day,ensemble_traditional,-6.773294390450182,-63.952784956103706,23.411650504358054,-6.525310396497091,0.13762424730770406,48.2,0.4797021079116921,4,6,10
7day,random_forest,-9.187160797819663,-70.97866878408135,21.86777169581959,-14.729801353653531,-0.15605320729255578,46.733333333333334,0.448654905729688,3,7,10
